"GeneID","ensembl_clean","Module","MM","GS_Tumor","gene_name","gene_type"
"ENSG00000183929.7","ENSG00000183929","grey",0.240096442493289,0.273240518319782,"DUSP5P1","processed_pseudogene"
"ENSG00000225806.8","ENSG00000225806","grey",-0.0704258864911708,-0.00179963797209358,"AL121917.1","lncRNA"
"ENSG00000226243.1","ENSG00000226243","pink",0.24117044877544,0.124337246022208,"RPL37AP1","processed_pseudogene"
"ENSG00000122367.20","ENSG00000122367","turquoise",-0.527331027709633,-0.570112758201184,"LDB3","protein_coding"
"ENSG00000282012.1","ENSG00000282012","grey",0.0385359390916802,-0.0028516279143359,"AP000357.2","lncRNA"
"ENSG00000166448.15","ENSG00000166448","turquoise",-0.38508456884171,-0.496901169549777,"TMEM130","protein_coding"
"ENSG00000286156.1","ENSG00000286156","yellow",0.104956401847738,0.104979339393839,"AC026273.1","transcribed_unprocessed_pseudogene"
"ENSG00000128283.7","ENSG00000128283","darkgreen",0.281074582226546,0.132958350605027,"CDC42EP1","protein_coding"
"ENSG00000105499.14","ENSG00000105499","turquoise",-0.102168623998773,-0.118798779543776,"PLA2G4C","protein_coding"
"ENSG00000226308.1","ENSG00000226308","grey",0.245171956646665,0.1367187604061,"AL122058.1","lncRNA"
"ENSG00000279786.1","ENSG00000279786","brown",0.0833300398522738,0.135185537228318,"AC105235.1","TEC"
"ENSG00000214389.2","ENSG00000214389","grey",-0.096624625897303,-0.0189146891188849,"RPS3AP26","processed_pseudogene"
"ENSG00000263961.8","ENSG00000263961","turquoise",-0.558628590307267,-0.58825511523878,"RHEX","protein_coding"
"ENSG00000143153.13","ENSG00000143153","cyan",-0.0532025454152545,-0.117257775501351,"ATP1B1","protein_coding"
"ENSG00000184845.4","ENSG00000184845","tan",-0.0468061665054797,-0.0921513672402047,"DRD1","protein_coding"
"ENSG00000210741.1","ENSG00000210741","brown",-0.0298583343404617,-0.0507220426301639,"MIR196A1","miRNA"
"ENSG00000172819.17","ENSG00000172819","red",0.339403706170831,0.203902527312558,"RARG","protein_coding"
"ENSG00000251468.2","ENSG00000251468","grey",-0.284229608316286,-0.201888994177859,"AC135352.1","unprocessed_pseudogene"
"ENSG00000049247.14","ENSG00000049247","grey",0.110989221078092,0.0937355300627695,"UTS2","protein_coding"
"ENSG00000213420.8","ENSG00000213420","grey60",0.33707385572299,0.288938866452102,"GPC2","protein_coding"
"ENSG00000261613.2","ENSG00000261613","grey",0.0133141889193139,0.000988900299334154,"AC093525.6","lncRNA"
"ENSG00000164898.13","ENSG00000164898","pink",0.210677637004838,0.12292209789006,"FMC1","protein_coding"
"ENSG00000004846.16","ENSG00000004846","turquoise",-0.537855623680019,-0.51839232741544,"ABCB5","protein_coding"
"ENSG00000241644.2","ENSG00000241644","black",-0.078819816144231,-0.140901707046098,"INMT","protein_coding"
"ENSG00000244313.3","ENSG00000244313","pink",0.269719467939804,0.119685306139492,"AC024293.1","processed_pseudogene"
"ENSG00000148180.21","ENSG00000148180","turquoise",-0.370412560245789,-0.516476437464039,"GSN","protein_coding"
"ENSG00000111319.13","ENSG00000111319","cyan",-0.0543069683800452,-0.237330862882531,"SCNN1A","protein_coding"
"ENSG00000165125.22","ENSG00000165125","lightcyan",-0.0673463402841515,-0.0203117249615254,"TRPV6","protein_coding"
"ENSG00000085465.13","ENSG00000085465","yellow",0.455037159708484,0.399880903109513,"OVGP1","protein_coding"
"ENSG00000229344.1","ENSG00000229344","darkturquoise",-0.00819533746702654,-0.0307204030564274,"MTCO2P12","unprocessed_pseudogene"
"ENSG00000248538.8","ENSG00000248538","lightgreen",0.281363210715434,0.314485235758883,"AC022784.1","lncRNA"
"ENSG00000135299.17","ENSG00000135299","turquoise",-0.306066895018853,-0.229244468408373,"ANKRD6","protein_coding"
"ENSG00000264350.1","ENSG00000264350","pink",0.320660275598167,0.289812623963648,"SNRPGP2","processed_pseudogene"
"ENSG00000137501.17","ENSG00000137501","grey",-0.513444411284748,-0.397725333234633,"SYTL2","protein_coding"
"ENSG00000143543.15","ENSG00000143543","pink",0.231267885420717,0.193922688232102,"JTB","protein_coding"
"ENSG00000279693.1","ENSG00000279693","brown",-0.207926510595844,-0.224409509578365,"AC099521.2","TEC"
"ENSG00000165152.9","ENSG00000165152","cyan",-0.230771367757873,-0.288882251754115,"PGAP4","protein_coding"
"ENSG00000236257.1","ENSG00000236257","pink",0.127811771804102,0.0937224479171766,"EI24P2","processed_pseudogene"
"ENSG00000196862.10","ENSG00000196862","grey",-0.072798897635388,-0.0911686925737444,"RGPD4","protein_coding"
"ENSG00000164093.17","ENSG00000164093","yellow",0.1601521180393,0.128334494533288,"PITX2","protein_coding"
"ENSG00000072609.18","ENSG00000072609","tan",-0.202657769424927,-0.258921218347276,"CHFR","protein_coding"
"ENSG00000279672.1","ENSG00000279672","grey60",0.254900008930286,0.170978576469493,"AP006621.5","TEC"
"ENSG00000186469.8","ENSG00000186469","blue",-0.671316474319282,-0.522715035224599,"GNG2","protein_coding"
"ENSG00000262823.1","ENSG00000262823","cyan",-0.174427546625826,-0.20588780377813,"AC127521.1","lncRNA"
"ENSG00000272763.1","ENSG00000272763","grey",0.076785973794274,-0.0726629913119501,"AC103702.2","lncRNA"
"ENSG00000243023.2","ENSG00000243023","pink",0.277951949789997,0.180897344012993,"UBA52P3","processed_pseudogene"
"ENSG00000283196.2","ENSG00000283196","darkred",0.0296869371046789,-0.049602971477839,"LSP1P5","transcribed_unprocessed_pseudogene"
"ENSG00000120440.15","ENSG00000120440","yellow",0.180797692455816,0.119828907709384,"TTLL2","protein_coding"
"ENSG00000169116.11","ENSG00000169116","green",-0.380670284902211,-0.415969401534023,"PARM1","protein_coding"
"ENSG00000104549.12","ENSG00000104549","yellow",0.37371088696073,0.431816178628418,"SQLE","protein_coding"
"ENSG00000172123.13","ENSG00000172123","turquoise",-0.355205065108246,-0.148544782008914,"SLFN12","protein_coding"
"ENSG00000168062.10","ENSG00000168062","darkgreen",0.0564751882238627,-0.0050637319079893,"BATF2","protein_coding"
"ENSG00000070182.21","ENSG00000070182","midnightblue",-0.111741636602178,-0.00318383605346345,"SPTB","protein_coding"
"ENSG00000160606.11","ENSG00000160606","red",0.385278676837623,0.262769651044811,"TLCD1","protein_coding"
"ENSG00000185761.11","ENSG00000185761","red",0.421650814447525,0.300825509482507,"ADAMTSL5","protein_coding"
"ENSG00000182240.16","ENSG00000182240","lightcyan",0.348618045308577,0.321788453816827,"BACE2","protein_coding"
"ENSG00000141540.11","ENSG00000141540","turquoise",-0.283316317144452,-0.315206252930877,"TTYH2","protein_coding"
"ENSG00000230519.2","ENSG00000230519","cyan",-0.379111440921874,-0.353778173345358,"HMGB1P49","processed_pseudogene"
"ENSG00000121316.11","ENSG00000121316","salmon",0.00905589365022859,0.02249037939367,"PLBD1","protein_coding"
"ENSG00000159335.18","ENSG00000159335","black",0.239023394186146,0.0547339136973579,"PTMS","protein_coding"
"ENSG00000233369.7","ENSG00000233369","darkred",-0.284804881251577,-0.161136965260022,"GTF2IP4","transcribed_processed_pseudogene"
"ENSG00000204922.5","ENSG00000204922","red",0.322731210185958,0.133598643885393,"UQCC3","protein_coding"
"ENSG00000026025.16","ENSG00000026025","magenta",-0.264505875744152,-0.215262170526273,"VIM","protein_coding"
"ENSG00000160781.17","ENSG00000160781","grey60",0.117951126642841,-0.0320823774462982,"PAQR6","protein_coding"
"ENSG00000233670.7","ENSG00000233670","turquoise",-0.591477970222986,-0.679577230052427,"PIRT","protein_coding"
"ENSG00000286342.1","ENSG00000286342","brown",0.043512757964763,0.0900534659556869,"AC073210.3","lncRNA"
"ENSG00000137460.9","ENSG00000137460","lightyellow",0.0289266232140721,-0.00540575727545036,"FHDC1","protein_coding"
"ENSG00000173826.15","ENSG00000173826","grey",-0.0746831073459542,-0.133943430869793,"KCNH6","protein_coding"
"ENSG00000162639.16","ENSG00000162639","yellow",0.171020083850152,0.186770299972607,"HENMT1","protein_coding"
"ENSG00000164542.13","ENSG00000164542","lightgreen",0.227353453722696,0.354010868120366,"KIAA0895","protein_coding"
"ENSG00000212123.4","ENSG00000212123","grey60",0.374280958709514,0.205912792144647,"PRR22","protein_coding"
"ENSG00000174137.13","ENSG00000174137","yellow",0.371375127653278,0.273366273714849,"FAM53A","protein_coding"
"ENSG00000153930.12","ENSG00000153930","grey",0.0667789465321517,0.060362610289204,"ANKFN1","protein_coding"
"ENSG00000256084.1","ENSG00000256084","lightcyan",0.0871329113958488,0.134521480451006,"AC092112.1","lncRNA"
"ENSG00000243547.1","ENSG00000243547","pink",0.220173165020155,0.163206677557975,"HNRNPKP4","processed_pseudogene"
"ENSG00000114166.8","ENSG00000114166","blue",-0.688388603510999,-0.500206840529842,"KAT2B","protein_coding"
"ENSG00000110887.8","ENSG00000110887","green",-0.676196431423329,-0.787393546387046,"DAO","protein_coding"
"ENSG00000271952.2","ENSG00000271952","green",-0.478695907588099,-0.55282637631915,"LINC01954","lncRNA"
"ENSG00000203880.12","ENSG00000203880","yellow",0.190949689719158,0.267964960897252,"PCMTD2","protein_coding"
"ENSG00000102265.12","ENSG00000102265","royalblue",0.592436823513859,0.492355085637748,"TIMP1","protein_coding"
"ENSG00000102468.11","ENSG00000102468","turquoise",-0.329022070261107,-0.201886493509472,"HTR2A","protein_coding"
"ENSG00000185222.10","ENSG00000185222","grey",-0.177096312384237,-0.157501160751375,"TCEAL9","protein_coding"
"ENSG00000198727.2","ENSG00000198727","darkturquoise",-0.00122616318258523,-0.134422403136857,"MT-CYB","protein_coding"
"ENSG00000234284.7","ENSG00000234284","tan",-0.351423851568761,-0.256650905766509,"ZNF879","protein_coding"
"ENSG00000115607.9","ENSG00000115607","blue",-0.397107643044925,-0.244503700701652,"IL18RAP","protein_coding"
"ENSG00000273373.1","ENSG00000273373","brown",-0.0575752522119356,0.133227955614368,"AL355488.1","lncRNA"
"ENSG00000121297.8","ENSG00000121297","turquoise",-0.354378820415316,-0.313691975256785,"TSHZ3","protein_coding"
"ENSG00000081818.4","ENSG00000081818","turquoise",-0.331490992274003,-0.331198527689629,"PCDHB4","protein_coding"
"ENSG00000138639.18","ENSG00000138639","midnightblue",-0.320075574275863,-0.236522201391079,"ARHGAP24","protein_coding"
"ENSG00000246223.9","ENSG00000246223","cyan",-0.473355765358094,-0.37096472683079,"LINC01550","lncRNA"
"ENSG00000175264.8","ENSG00000175264","black",0.129730335510176,0.102010984477684,"CHST1","protein_coding"
"ENSG00000136457.10","ENSG00000136457","green",-0.500820167963888,-0.587935707557084,"CHAD","protein_coding"
"ENSG00000105472.13","ENSG00000105472","black",0.312880207105841,0.121157320474065,"CLEC11A","protein_coding"
"ENSG00000187242.6","ENSG00000187242","green",-0.262226163773393,-0.303226277761023,"KRT12","protein_coding"
"ENSG00000128408.9","ENSG00000128408","grey",0.155462313627808,0.174682493145081,"RIBC2","protein_coding"
"ENSG00000197921.6","ENSG00000197921","greenyellow",-0.205012649213808,-0.269901764505229,"HES5","protein_coding"
"ENSG00000165474.8","ENSG00000165474","midnightblue",-0.0914158722915136,-0.118204231508864,"GJB2","protein_coding"
"ENSG00000141682.12","ENSG00000141682","lightgreen",0.340474651098269,0.476922150721981,"PMAIP1","protein_coding"
"ENSG00000136856.18","ENSG00000136856","yellow",0.346177359557362,0.172461989857648,"SLC2A8","protein_coding"
"ENSG00000227615.1","ENSG00000227615","red",0.228411745558745,0.0736570477766187,"AP001324.1","processed_pseudogene"
"ENSG00000101400.6","ENSG00000101400","black",-0.0079183518307788,-0.158101579816051,"SNTA1","protein_coding"
"ENSG00000077279.19","ENSG00000077279","turquoise",-0.269219858790286,-0.27259993329404,"DCX","protein_coding"
"ENSG00000106686.16","ENSG00000106686","brown",0.230938916371533,0.272460140141093,"SPATA6L","protein_coding"
"ENSG00000286449.1","ENSG00000286449","turquoise",-0.50256832666156,-0.515577438485211,"AC016590.4","lncRNA"
"ENSG00000127124.16","ENSG00000127124","midnightblue",-0.181301369716483,-0.182159379074462,"HIVEP3","protein_coding"
"ENSG00000256674.1","ENSG00000256674","grey",-0.28388008875001,-0.176021313776106,"AC020549.2","processed_pseudogene"
"ENSG00000135407.10","ENSG00000135407","brown",-0.209954739845898,-0.259627785534034,"AVIL","protein_coding"
"ENSG00000143184.5","ENSG00000143184","blue",-0.323223920619413,-0.289604118912414,"XCL1","protein_coding"
"ENSG00000152767.17","ENSG00000152767","yellow",0.211587084711896,0.152800751666154,"FARP1","protein_coding"
"ENSG00000172889.16","ENSG00000172889","black",0.0702755977627612,-0.075041057007307,"EGFL7","protein_coding"
"ENSG00000230847.4","ENSG00000230847","grey",-0.0974647588312446,-0.0474843390944683,"OCLNP1","unprocessed_pseudogene"
"ENSG00000223764.2","ENSG00000223764","black",-0.104413040252809,-0.180721288804689,"LINC02593","lncRNA"
"ENSG00000239622.1","ENSG00000239622","pink",0.252494774656371,0.155377572958643,"AC005165.2","processed_pseudogene"
"ENSG00000236311.6","ENSG00000236311","brown",0.208518859744305,0.25947547002357,"TLX1NB","lncRNA"
"ENSG00000162804.14","ENSG00000162804","turquoise",-0.101714938850568,-0.16988642578362,"SNED1","protein_coding"
"ENSG00000238213.1","ENSG00000238213","yellow",0.0887281066392255,0.109971153227093,"TARDBPP2","processed_pseudogene"
"ENSG00000184860.10","ENSG00000184860","lightyellow",-0.147644180168428,-0.21995590715178,"SDR42E1","protein_coding"
"ENSG00000114859.16","ENSG00000114859","salmon",-0.200293954656128,-0.431172101665265,"CLCN2","protein_coding"
"ENSG00000223572.10","ENSG00000223572","greenyellow",-0.174215994565961,-0.336852657950219,"CKMT1A","protein_coding"
"ENSG00000280587.1","ENSG00000280587","brown",0.201613714704539,0.209701094089396,"LINC01348","lncRNA"
"ENSG00000243479.3","ENSG00000243479","red",0.563447010673155,0.409415226572551,"MNX1-AS1","lncRNA"
"ENSG00000184428.13","ENSG00000184428","red",0.605378627605382,0.431319931765003,"TOP1MT","protein_coding"
"ENSG00000176919.13","ENSG00000176919","greenyellow",-0.176052572639877,-0.324047571358558,"C8G","protein_coding"
"ENSG00000161960.16","ENSG00000161960","brown",0.138567168325046,0.253298560707742,"EIF4A1","protein_coding"
"ENSG00000241598.5","ENSG00000241598","yellow",0.3775669295146,0.283453838080336,"KRTAP5-4","protein_coding"
"ENSG00000134245.18","ENSG00000134245","turquoise",-0.46817274938274,-0.407728300052536,"WNT2B","protein_coding"
"ENSG00000259856.1","ENSG00000259856","darkred",-0.276539569228004,-0.277765620963597,"RAB43P1","processed_pseudogene"
"ENSG00000226314.8","ENSG00000226314","grey",-0.13956800694811,-0.0218124314859537,"ZNF192P1","transcribed_unprocessed_pseudogene"
"ENSG00000278912.1","ENSG00000278912","brown",-0.0879143244793277,-0.0618824873782025,"AC008870.5","TEC"
"ENSG00000102030.16","ENSG00000102030","red",0.583126123850992,0.3412584482102,"NAA10","protein_coding"
"ENSG00000213203.3","ENSG00000213203","blue",-0.50708497226656,-0.478752850585669,"GIMAP1","protein_coding"
"ENSG00000203499.12","ENSG00000203499","royalblue",0.659323143827465,0.637560159491974,"IQANK1","protein_coding"
"ENSG00000267147.2","ENSG00000267147","greenyellow",-0.167206923447559,-0.203967994520362,"LINC01842","lncRNA"
"ENSG00000231298.7","ENSG00000231298","green",-0.265253879382111,-0.306248597208313,"MANCR","lncRNA"
"ENSG00000145779.8","ENSG00000145779","blue",-0.350354489167368,-0.15343235766726,"TNFAIP8","protein_coding"
"ENSG00000152818.18","ENSG00000152818","turquoise",-0.394850701901997,-0.177402655978278,"UTRN","protein_coding"
"ENSG00000161544.10","ENSG00000161544","black",-0.127583450368646,-0.296387160232325,"CYGB","protein_coding"
"ENSG00000250271.2","ENSG00000250271","grey",0.160229781140805,0.0940507167463086,"AC068647.2","transcribed_unprocessed_pseudogene"
"ENSG00000170430.10","ENSG00000170430","red",0.0555758987424361,-0.068823909262861,"MGMT","protein_coding"
"ENSG00000063180.9","ENSG00000063180","turquoise",-0.119162837883546,-0.222073687448879,"CA11","protein_coding"
"ENSG00000042062.13","ENSG00000042062","turquoise",-0.161070749430188,-0.184579526041642,"RIPOR3","protein_coding"
"ENSG00000234444.10","ENSG00000234444","tan",-0.0749544627984573,-0.00223883150231752,"ZNF736","protein_coding"
"ENSG00000128165.9","ENSG00000128165","red",0.311030182680823,0.128526040225499,"ADM2","protein_coding"
"ENSG00000157502.13","ENSG00000157502","tan",-0.150213911884514,-0.151130869106856,"PWWP3B","protein_coding"
"ENSG00000236155.6","ENSG00000236155","yellow",0.180662976528624,0.143620454383597,"ZPLD2P","transcribed_unprocessed_pseudogene"
"ENSG00000173110.8","ENSG00000173110","grey",0.222213599406349,0.155843996219608,"HSPA6","protein_coding"
"ENSG00000187486.5","ENSG00000187486","red",0.36528698786519,0.245574974452628,"KCNJ11","protein_coding"
"ENSG00000034053.14","ENSG00000034053","black",0.0933348656559128,0.0900327242855003,"APBA2","protein_coding"
"ENSG00000230563.4","ENSG00000230563","lightyellow",0.012519512428889,0.0172333979078642,"AL121757.1","lncRNA"
"ENSG00000137507.11","ENSG00000137507","black",0.0775333692935356,0.00425444100896688,"LRRC32","protein_coding"
"ENSG00000241061.3","ENSG00000241061","pink",0.207423323462728,0.154391547622033,"RPL5P1","processed_pseudogene"
"ENSG00000126778.12","ENSG00000126778","magenta",0.230532335709671,0.339149746922517,"SIX1","protein_coding"
"ENSG00000138587.6","ENSG00000138587","darkred",-0.0648821698526739,0.0874302275344608,"MNS1","protein_coding"
"ENSG00000203326.12","ENSG00000203326","tan",-0.0270701990960028,0.0769956693586182,"ZNF525","protein_coding"
"ENSG00000101134.12","ENSG00000101134","magenta",-0.112399076727889,-0.027515876537951,"DOK5","protein_coding"
"ENSG00000225285.1","ENSG00000225285","grey",0.197097618759674,0.0576355206217481,"LINC01770","lncRNA"
"ENSG00000186594.14","ENSG00000186594","green",-0.470499030383754,-0.506357692892983,"MIR22HG","lncRNA"
"ENSG00000180537.13","ENSG00000180537","yellow",0.183695778540686,0.158627873891795,"RNF182","protein_coding"
